schemaVersion,recordType,title,authors,paper_url,github_url,github_stars,published_date,source_name,arxiv_id
1.0,RESEARCH_PAPER,Deep learning Local Reduced Density Matrices for Many-body Hamiltonian Estimation,,https://arxiv.org/abs/2012.03019v2,https://github.com/joyebnu/qubismnet,,,Papers With Code / arXiv,2012.03019
1.0,RESEARCH_PAPER,"Lights, Camera, Action! A Framework to Improve NLP Accuracy over OCR documents",,https://arxiv.org/abs/2108.02899v1,https://github.com/microsoft/genalog,,,Papers With Code / arXiv,2108.02899
1.0,RESEARCH_PAPER,Astronomaly Protege: Discovery Through Human-Machine Collaboration,,https://arxiv.org/abs/2411.04188v3,https://github.com/michellelochner/mgcls.protege,,,Papers With Code / arXiv,2411.04188
1.0,RESEARCH_PAPER,Traffic4cast -- Large-scale Traffic Prediction using 3DResNet and Sparse-UNet,,https://arxiv.org/abs/2111.05990v1,https://github.com/resuly/traffic4cast-2021,,,Papers With Code / arXiv,2111.05990
1.0,RESEARCH_PAPER,Monotonic Chunkwise Attention,,http://arxiv.org/abs/1712.05382v2,https://github.com/craffel/mocha,,,Papers With Code / arXiv,1712.05382
1.0,RESEARCH_PAPER,Benchmarking Relief-Based Feature Selection Methods for Bioinformatics Data Mining,,http://arxiv.org/abs/1711.08477v2,https://github.com/EpistasisLab/ReBATE,,,Papers With Code / arXiv,1711.08477
1.0,RESEARCH_PAPER,Adaptive Convolution Kernel for Artificial Neural Networks,,https://arxiv.org/abs/2009.06385v1,https://github.com/btekgit/AdaptiveCNN,,,Papers With Code / arXiv,2009.06385
1.0,RESEARCH_PAPER,Developing a unified pipeline for large-scale structure data analysis with angular power spectra -- III. Implementing the multi-tracer technique to constrain neutrino masses,,http://arxiv.org/abs/2009.05584v2,https://github.com/ktanidis/Modified_CosmoSIS_for_galaxy_number_count_angular_power_spectra,,,Papers With Code / arXiv,2009.05584
1.0,RESEARCH_PAPER,Learning to Diversify for Single Domain Generalization,,https://arxiv.org/abs/2108.11726v3,https://github.com/busername/learning_to_diversify,,,Papers With Code / arXiv,2108.11726
1.0,RESEARCH_PAPER,Lyra: A Benchmark for Turducken-Style Code Generation,,https://arxiv.org/abs/2108.12144v3,https://github.com/liangqingyuan/lyra,,,Papers With Code / arXiv,2108.12144
1.0,RESEARCH_PAPER,Emotion Prediction Oriented method with Multiple Supervisions for Emotion-Cause Pair Extraction,,https://arxiv.org/abs/2302.12417v1,https://github.com/lemei/epo-ecpe,,,Papers With Code / arXiv,2302.12417
1.0,RESEARCH_PAPER,"Federated Reconnaissance: Efficient, Distributed, Class-Incremental Learning",,https://arxiv.org/abs/2109.00150v1,https://github.com/ml4ai/fed-recon,,,Papers With Code / arXiv,2109.00150
1.0,RESEARCH_PAPER,Improving Multimodal Fusion with Hierarchical Mutual Information Maximization for Multimodal Sentiment Analysis,,https://arxiv.org/abs/2109.00412v2,https://github.com/declare-lab/multimodal-infomax,,,Papers With Code / arXiv,2109.00412
1.0,RESEARCH_PAPER,Modular Retrieval for Generalization and Interpretation,,https://arxiv.org/abs/2303.13419v1,https://github.com/freedomintelligence/remop,,,Papers With Code / arXiv,2303.13419
1.0,RESEARCH_PAPER,Scalable Feature Matching Across Large Data Collections,,https://arxiv.org/abs/2101.02035v1,https://github.com/ddegras/matchFeat,,,Papers With Code / arXiv,2101.02035
1.0,RESEARCH_PAPER,Exploring the Role of BERT Token Representations to Explain Sentence Probing Results,,https://arxiv.org/abs/2104.01477v2,https://github.com/hmohebbi/explain-probing-results,,,Papers With Code / arXiv,2104.01477
1.0,RESEARCH_PAPER,Total Recall: a Customized Continual Learning Method for Neural Semantic Parsers,,https://arxiv.org/abs/2109.05186v2,https://github.com/zhuang-li/cl_nsp,,,Papers With Code / arXiv,2109.05186
1.0,RESEARCH_PAPER,Duluth UROP at SemEval-2018 Task 2: Multilingual Emoji Prediction with Ensemble Learning and Oversampling,,http://arxiv.org/abs/1805.10267v1,https://github.com/shuningjin/SemEval2018-Task2-EmojiDetection,,,Papers With Code / arXiv,1805.10267
1.0,RESEARCH_PAPER,Fast Neural Architecture Search of Compact Semantic Segmentation Models via Auxiliary Cells,,https://arxiv.org/abs/1810.10804v3,https://github.com/drsleep/nas-segm-pytorch,,,Papers With Code / arXiv,1810.10804
1.0,RESEARCH_PAPER,Improving Response Selection in Multi-Turn Dialogue Systems by Incorporating Domain Knowledge,,http://arxiv.org/abs/1809.03194v3,https://github.com/SmartDataAnalytics/AK-DE-biGRU,,,Papers With Code / arXiv,1809.03194
1.0,RESEARCH_PAPER,HyperMinHash: MinHash in LogLog space,,https://arxiv.org/abs/1710.08436v4,https://github.com/yunwilliamyu/hyperminhash,,,Papers With Code / arXiv,1710.08436
1.0,RESEARCH_PAPER,Data compression in cosmology: A compressed likelihood for Planck data,,https://arxiv.org/abs/1909.05869v1,https://github.com/heatherprince/cosmoped,,,Papers With Code / arXiv,1909.05869
1.0,RESEARCH_PAPER,Enhancing Discrete Choice Models with Representation Learning,,https://arxiv.org/abs/1812.09747v3,https://github.com/BSifringer/EnhancedDCM,,,Papers With Code / arXiv,1812.09747
1.0,RESEARCH_PAPER,Sparse Perturbations for Improved Convergence in Stochastic Zeroth-Order Optimization,,https://arxiv.org/abs/2006.01759v2,https://github.com/StatNLP/sparse_szo,,,Papers With Code / arXiv,2006.01759
1.0,RESEARCH_PAPER,Topics to Avoid: Demoting Latent Confounds in Text Classification,,https://arxiv.org/abs/1909.00453v2,https://github.com/Sachin19/adversarial-classify,,,Papers With Code / arXiv,1909.00453
1.0,RESEARCH_PAPER,Depth-bounding is effective: Improvements and evaluation of unsupervised PCFG induction,,http://arxiv.org/abs/1809.03112v1,https://github.com/lifengjin/dimi_emnlp18,,,Papers With Code / arXiv,1809.03112
1.0,RESEARCH_PAPER,CLFT: Camera-LiDAR Fusion Transformer for Semantic Segmentation in Autonomous Driving,,https://arxiv.org/abs/2404.17793v3,https://github.com/claud1234/fcn_transformer_object_segmentation,,,Papers With Code / arXiv,2404.17793
1.0,RESEARCH_PAPER,Efficient MDP Analysis for Selfish-Mining in Blockchains,,https://arxiv.org/abs/2007.05614v1,https://github.com/roibarzur/pto-selfish-mining,,,Papers With Code / arXiv,2007.05614
1.0,RESEARCH_PAPER,Learning Latent Vector Spaces for Product Search,,http://arxiv.org/abs/1608.07253v1,https://github.com/cvangysel/SERT,,,Papers With Code / arXiv,1608.07253
1.0,RESEARCH_PAPER,Reproducible Workflow on a Public Cloud for Computational Fluid Dynamics,,https://arxiv.org/abs/1904.07981v2,https://github.com/barbagroup/cloud-repro,,,Papers With Code / arXiv,1904.07981
1.0,RESEARCH_PAPER,Sequential Feature Classification in the Context of Redundancies,,https://arxiv.org/abs/2004.00658v2,https://github.com/lpfann/squamish,,,Papers With Code / arXiv,2004.00658
1.0,RESEARCH_PAPER,NUBES: A Corpus of Negation and Uncertainty in Spanish Clinical Texts,,https://arxiv.org/abs/2004.01092v1,https://github.com/Vicomtech/NUBes-negation-uncertainty-biomedical-corpus,,,Papers With Code / arXiv,2004.01092
1.0,RESEARCH_PAPER,Nonnegative Gaussian process tomography for generalized segmented planar detectors,,https://arxiv.org/abs/1912.01058v1,https://github.com/decibelcooper/nngpt,,,Papers With Code / arXiv,1912.01058
1.0,RESEARCH_PAPER,Learning an Optimally Reduced Formulation of OPF through Meta-optimization,,https://arxiv.org/abs/1911.06784v3,https://github.com/invenia/MetaOptOPF.jl,,,Papers With Code / arXiv,1911.06784
1.0,RESEARCH_PAPER,k-Nearest Neighbour Classifiers: 2nd Edition (with Python examples),,https://arxiv.org/abs/2004.04523v2,https://github.com/PadraigC/kNNTutorial,,,Papers With Code / arXiv,2004.04523
1.0,RESEARCH_PAPER,Constrained Concealment Attacks against Reconstruction-based Anomaly Detectors in Industrial Control Systems,,https://arxiv.org/abs/1907.07487v3,https://github.com/scy-phy/ICS-Evasion-Attacks,,,Papers With Code / arXiv,1907.07487
1.0,RESEARCH_PAPER,Contextual Bandit with Adaptive Feature Extraction,,https://arxiv.org/abs/1802.00981v4,https://github.com/doerlbh/ABaCoDE,,,Papers With Code / arXiv,1802.00981
1.0,RESEARCH_PAPER,MNIST-C: A Robustness Benchmark for Computer Vision,,https://arxiv.org/abs/1906.02337v1,https://github.com/google-research/mnist-c,,,Papers With Code / arXiv,1906.02337
1.0,RESEARCH_PAPER,Deep Image Clustering with Category-Style Representation,,https://arxiv.org/abs/2007.10004v1,https://github.com/sKamiJ/DCCS,,,Papers With Code / arXiv,2007.10004
1.0,RESEARCH_PAPER,QmeQ 1.0: An open-source Python package for calculations of transport through quantum dot devices,,http://arxiv.org/abs/1706.10104v2,https://github.com/gedaskir/qmeq,,,Papers With Code / arXiv,1706.10104
1.0,RESEARCH_PAPER,Non-Gaussian Gaussian Processes for Few-Shot Regression,,https://arxiv.org/abs/2110.13561v1,https://github.com/gmum/non-gaussian-gaussian-processes,,,Papers With Code / arXiv,2110.13561
1.0,RESEARCH_PAPER,Solving Inverse Problems With Deep Neural Networks -- Robustness Included?,,https://arxiv.org/abs/2011.04268v1,https://github.com/jmaces/robust-nets,,,Papers With Code / arXiv,2011.04268
1.0,RESEARCH_PAPER,Interactive Classification by Asking Informative Questions,,https://arxiv.org/abs/1911.03598v2,https://github.com/asappresearch/interactive-classification,,,Papers With Code / arXiv,1911.03598
1.0,RESEARCH_PAPER,ParAMS: Parameter Optimization for Atomistic and Molecular Simulations,,https://arxiv.org/abs/2102.08843v3,https://github.com/oiao/params_si,,,Papers With Code / arXiv,2102.08843
1.0,RESEARCH_PAPER,LHCO_reader: A new code for reading and analyzing detector-level events stored in LHCO format,,http://arxiv.org/abs/1510.07319v2,https://github.com/innisfree/LHCO_reader,,,Papers With Code / arXiv,1510.07319
1.0,RESEARCH_PAPER,Approximate probabilistic verification of hybrid systems,,http://arxiv.org/abs/1412.6953v2,https://github.com/bgyori/hybrid,,,Papers With Code / arXiv,1412.6953
1.0,RESEARCH_PAPER,Determining hyperbolicity of compact orientable 3-manifolds with torus boundary,,http://arxiv.org/abs/1410.7115v5,https://github.com/bobbycyiii/carrot,,,Papers With Code / arXiv,1410.7115
1.0,RESEARCH_PAPER,Initial Semantics for Reduction Rules,,http://arxiv.org/abs/1212.5668v3,https://github.com/benediktahrens/monads,,,Papers With Code / arXiv,1212.5668
1.0,RESEARCH_PAPER,Multiple Waves Propagate in Random Particulate Materials,,https://arxiv.org/abs/1810.10816v3,https://github.com/arturgower/EffectiveWaves.jl,,,Papers With Code / arXiv,1810.10816
1.0,RESEARCH_PAPER,Slow cooling of hot polarons in halide perovskite solar cells,,http://arxiv.org/abs/1708.04158v1,https://github.com/WMD-group/hot-carrier-cooling,,,Papers With Code / arXiv,1708.04158
1.0,RESEARCH_PAPER,Analysis of a certain polycyclic-group-based cryptosystem,,http://arxiv.org/abs/1504.05040v1,https://github.com/mkotov/polycyclic,,,Papers With Code / arXiv,1504.05040
1.0,RESEARCH_PAPER,A Neuro-Inspired Autoencoding Defense Against Adversarial Perturbations,,https://arxiv.org/abs/2011.10867v2,https://github.com/canbakiskan/neuro-inspired-defense,,,Papers With Code / arXiv,2011.10867
1.0,RESEARCH_PAPER,Denoising quantum states with Quantum Autoencoders -- Theory and Applications,,https://arxiv.org/abs/2012.14714v1,https://github.com/Tom-Achache/QAEs,,,Papers With Code / arXiv,2012.14714
1.0,RESEARCH_PAPER,Multilingual Email Zoning,,https://arxiv.org/abs/2102.00461v2,https://github.com/cleverly-ai/multilingual-email-zoning,,,Papers With Code / arXiv,2102.00461
1.0,RESEARCH_PAPER,Large-scale neural recordings call for new insights to link brain and behavior,,https://arxiv.org/abs/2103.14662v2,https://github.com/anne-urai/largescale_recordings,,,Papers With Code / arXiv,2103.14662
1.0,RESEARCH_PAPER,Shellcode_IA32: A Dataset for Automatic Shellcode Generation,,https://arxiv.org/abs/2104.13100v4,https://github.com/dessertlab/Shellcode_IA32,,,Papers With Code / arXiv,2104.13100
1.0,RESEARCH_PAPER,Of Models and Tin Men: A Behavioural Economics Study of Principal-Agent Problems in AI Alignment using Large-Language Models,,https://arxiv.org/abs/2307.11137v3,https://github.com/phelps-sg/llm-cooperation,,,Papers With Code / arXiv,2307.11137
1.0,RESEARCH_PAPER,Aspect Sentiment Triplet Extraction Using Reinforcement Learning,,https://arxiv.org/abs/2108.06107v1,https://github.com/declare-lab/aste-rl,,,Papers With Code / arXiv,2108.06107
1.0,RESEARCH_PAPER,ParC-Net: Position Aware Circular Convolution with Merits from ConvNets and Transformer,,https://arxiv.org/abs/2203.03952v5,https://github.com/hkzhang91/edgeformer,,,Papers With Code / arXiv,2203.03952
1.0,RESEARCH_PAPER,DeepSplit: Scalable Verification of Deep Neural Networks via Operator Splitting,,https://arxiv.org/abs/2106.09117v3,https://github.com/shaoruchen/deepsplit,,,Papers With Code / arXiv,2106.09117
1.0,RESEARCH_PAPER,Special subsets of addresses for blockchains using the secp256k1 curve,,https://arxiv.org/abs/2206.14107v1,https://github.com/gitgab19/blockchain_addresses_list,,,Papers With Code / arXiv,2206.14107
1.0,RESEARCH_PAPER,Verifiable Smart Contract Portability,,http://arxiv.org/abs/1902.03868v1,https://github.com/informartin/VeriSmart,,,Papers With Code / arXiv,1902.03868
1.0,RESEARCH_PAPER,Deep Particulate Matter Forecasting Model Using Correntropy-Induced Loss,,https://arxiv.org/abs/2106.03032v2,https://github.com/appleparan/mise.py,,,Papers With Code / arXiv,2106.03032
1.0,RESEARCH_PAPER,Optimal monomial quadratization for ODE systems,,https://arxiv.org/abs/2103.08013v3,https://github.com/AndreyBychkov/QBee,,,Papers With Code / arXiv,2103.08013
1.0,RESEARCH_PAPER,Lessons on Parameter Sharing across Layers in Transformers,,https://arxiv.org/abs/2104.06022v4,https://github.com/takase/share_layer_params,,,Papers With Code / arXiv,2104.06022
1.0,RESEARCH_PAPER,Energy-Efficient Parking Analytics System using Deep Reinforcement Learning,,https://arxiv.org/abs/2202.08973v2,https://github.com/pittcps/rl-parking,,,Papers With Code / arXiv,2202.08973
1.0,RESEARCH_PAPER,Let there be a clock on the beach: Reducing Object Hallucination in Image Captioning,,https://arxiv.org/abs/2110.01705v2,https://github.com/furkanbiten/object-bias,,,Papers With Code / arXiv,2110.01705
1.0,RESEARCH_PAPER,Semi-Supervised Domain Generalizable Person Re-Identification,,https://arxiv.org/abs/2108.05045v2,https://github.com/JDAI-CV/fast-reid,,,Papers With Code / arXiv,2108.05045
1.0,RESEARCH_PAPER,Catch-A-Waveform: Learning to Generate Audio from a Single Short Example,,https://arxiv.org/abs/2106.06426v2,https://github.com/galgreshler/Catch-A-Waveform,,,Papers With Code / arXiv,2106.06426
1.0,RESEARCH_PAPER,MedCare: Advancing Medical LLMs through Decoupling Clinical Alignment and Knowledge Aggregation,,https://arxiv.org/abs/2406.17484v3,https://github.com/bluezeros/medcare,,,Papers With Code / arXiv,2406.17484
1.0,RESEARCH_PAPER,iCaRL: Incremental Classifier and Representation Learning,,http://arxiv.org/abs/1611.07725v2,https://github.com/srebuffi/iCaRL,,,Papers With Code / arXiv,1611.07725
1.0,RESEARCH_PAPER,Deep learning approach for identification of HII regions during reionization in 21-cm observations,,https://arxiv.org/abs/2102.06713v2,https://github.com/micbia/SegU-Net,,,Papers With Code / arXiv,2102.06713
1.0,RESEARCH_PAPER,Random Feature Stein Discrepancies,,https://arxiv.org/abs/1806.07788v5,https://bitbucket.org/jhhuggins/random-feature-stein-discrepancies,,,Papers With Code / arXiv,1806.07788
1.0,RESEARCH_PAPER,"A unified framework for closed-form nonparametric regression, classification, preference and mixed problems with Skew Gaussian Processes",,https://arxiv.org/abs/2012.06846v2,https://github.com/benavoli/SkewGP,,,Papers With Code / arXiv,2012.06846
1.0,RESEARCH_PAPER,Domain-Specific Bias Filtering for Single Labeled Domain Generalization,,https://arxiv.org/abs/2110.00726v3,https://github.com/junkunyuan/dsbf,,,Papers With Code / arXiv,2110.00726
1.0,RESEARCH_PAPER,"Benchmarking Chinese Text Recognition: Datasets, Baselines, and an Empirical Study",,https://arxiv.org/abs/2112.15093v2,https://github.com/fudanvi/benchmarking-chinese-text-recognition,,,Papers With Code / arXiv,2112.15093
1.0,RESEARCH_PAPER,Visually Dehallucinative Instruction Generation: Know What You Don't Know,,https://arxiv.org/abs/2402.09717v1,https://github.com/ncsoft/idk,,,Papers With Code / arXiv,2402.09717
1.0,RESEARCH_PAPER,Sub-Instruction Aware Vision-and-Language Navigation,,https://arxiv.org/abs/2004.02707v2,https://github.com/YicongHong/Fine-Grained-R2R,,,Papers With Code / arXiv,2004.02707
1.0,RESEARCH_PAPER,Global Convergence and Generalization Bound of Gradient-Based Meta-Learning with Deep Neural Nets,,https://arxiv.org/abs/2006.14606v2,https://github.com/facebookresearch/higher,,,Papers With Code / arXiv,2006.14606
1.0,RESEARCH_PAPER,PINTO: Faithful Language Reasoning Using Prompt-Generated Rationales,,https://arxiv.org/abs/2211.01562v3,https://github.com/wangpf3/pinto-faithful-language-reasoning,,,Papers With Code / arXiv,2211.01562
1.0,RESEARCH_PAPER,Data Engineering for Scaling Language Models to 128K Context,,https://arxiv.org/abs/2402.10171v1,https://github.com/franxyao/long-context-data-engineering,,,Papers With Code / arXiv,2402.10171
1.0,RESEARCH_PAPER,Implicit Sparse Regularization: The Impact of Depth and Early Stopping,,https://arxiv.org/abs/2108.05574v2,https://github.com/jiangyuan2li/implicit-sparse-regularization,,,Papers With Code / arXiv,2108.05574
1.0,RESEARCH_PAPER,Multi-Agent Variational Occlusion Inference Using People as Sensors,,https://arxiv.org/abs/2109.02173v3,https://github.com/sisl/MultiAgentVariationalOcclusionInference,,,Papers With Code / arXiv,2109.02173
1.0,RESEARCH_PAPER,Leveraging Locality in Abstractive Text Summarization,,https://arxiv.org/abs/2205.12476v2,https://github.com/yixinl7/pagesum,,,Papers With Code / arXiv,2205.12476
1.0,RESEARCH_PAPER,Reflection from a multi-species material and its transmitted effective wavenumber,,http://arxiv.org/abs/1712.05427v3,https://github.com/arturgower/EffectiveWaves.jl,,,Papers With Code / arXiv,1712.05427
1.0,RESEARCH_PAPER,Computational Performance of Deep Reinforcement Learning to find Nash Equilibria,,https://arxiv.org/abs/2104.12895v1,https://github.com/ckrk/bidding_learning,,,Papers With Code / arXiv,2104.12895
1.0,RESEARCH_PAPER,Multimodal Knowledge Expansion,,https://arxiv.org/abs/2103.14431v3,https://github.com/zihuixue/mke,,,Papers With Code / arXiv,2103.14431
1.0,RESEARCH_PAPER,On Monte Carlo Tree Search for Weighted Vertex Coloring,,https://arxiv.org/abs/2202.01665v2,https://github.com/cyril-grelier/gc_wvcp_mcts,,,Papers With Code / arXiv,2202.01665
1.0,RESEARCH_PAPER,A Perturbation-Based Kernel Approximation Framework,,https://arxiv.org/abs/2009.02955v2,https://github.com/roymitz/perturbation_out_of_sample_extension,,,Papers With Code / arXiv,2009.02955
1.0,RESEARCH_PAPER,Panoptic SegFormer: Delving Deeper into Panoptic Segmentation with Transformers,,https://arxiv.org/abs/2109.03814v4,https://github.com/zhiqi-li/Panoptic-SegFormer,,,Papers With Code / arXiv,2109.03814
1.0,RESEARCH_PAPER,Memory Efficient Meta-Learning with Large Images,,https://arxiv.org/abs/2107.01105v2,https://github.com/cambridge-mlg/LITE,,,Papers With Code / arXiv,2107.01105
1.0,RESEARCH_PAPER,Reduced operator inference for nonlinear partial differential equations,,https://arxiv.org/abs/2102.00083v2,https://github.com/elizqian/operator-inference,,,Papers With Code / arXiv,2102.00083
1.0,RESEARCH_PAPER,Learning to Compose with Professional Photographs on the Web,,http://arxiv.org/abs/1702.00503v2,https://github.com/yiling-chen/view-finding-network,,,Papers With Code / arXiv,1702.00503
1.0,RESEARCH_PAPER,Towards Gradient-based Bilevel Optimization with Non-convex Followers and Beyond,,https://arxiv.org/abs/2110.00455v2,https://github.com/vis-opt-group/iaptt-gm,,,Papers With Code / arXiv,2110.00455
1.0,RESEARCH_PAPER,Fully convolutional Siamese neural networks for buildings damage assessment from satellite images,,https://arxiv.org/abs/2111.00508v1,https://github.com/bloodaxe/xview2-solution,,,Papers With Code / arXiv,2111.00508
1.0,RESEARCH_PAPER,ScienceMeter: Tracking Scientific Knowledge Updates in Language Models,,https://arxiv.org/abs/2505.24302v1,https://github.com/yikee/sciencemeter,,,Papers With Code / arXiv,2505.24302
1.0,RESEARCH_PAPER,A Unified View on Graph Neural Networks as Graph Signal Denoising,,https://arxiv.org/abs/2010.01777v2,https://github.com/alge24/ADA-UGNN,,,Papers With Code / arXiv,2010.01777
1.0,RESEARCH_PAPER,Are Transformers More Robust Than CNNs?,,https://arxiv.org/abs/2111.05464v1,https://github.com/ytongbai/ViTs-vs-CNNs,,,Papers With Code / arXiv,2111.05464
1.0,RESEARCH_PAPER,"$\texttt{express}$: extensible, high-level workflows for swifter $\textit{ab initio}$ materials modeling",,https://arxiv.org/abs/2109.11724v1,https://github.com/MineralsCloud/Express.jl,,,Papers With Code / arXiv,2109.11724
1.0,RESEARCH_PAPER,ISSAFE: Improving Semantic Segmentation in Accidents by Fusing Event-based Data,,https://arxiv.org/abs/2008.08974v2,https://github.com/jamycheung/ISSAFE,,,Papers With Code / arXiv,2008.08974
1.0,RESEARCH_PAPER,Exploring Event-driven Dynamic Context for Accident Scene Segmentation,,https://arxiv.org/abs/2112.05006v1,https://github.com/jamycheung/ISSAFE,,,Papers With Code / arXiv,2112.05006
1.0,RESEARCH_PAPER,Utilising physics-guided deep learning to overcome data scarcity,,https://arxiv.org/abs/2211.15664v3,https://github.com/jinshuaibai/pgdl_review,,,Papers With Code / arXiv,2211.15664
1.0,RESEARCH_PAPER,Denoising of 3D MR images using a voxel-wise hybrid residual MLP-CNN model to improve small lesion diagnostic confidence,,https://arxiv.org/abs/2209.13818v1,https://github.com/laowangbobo/residual_mlp_cnn_mixer,,,Papers With Code / arXiv,2209.13818
1.0,RESEARCH_PAPER,Size limits sensitivity in all kinetic schemes,,https://arxiv.org/abs/2112.07777v1,https://github.com/jaowen/nested-hysteresis,,,Papers With Code / arXiv,2112.07777
1.0,RESEARCH_PAPER,Optab: Public code for generating gas opacity tables for radiation hydrodynamics simulations,,https://arxiv.org/abs/2112.05689v1,https://github.com/nombac/optab,,,Papers With Code / arXiv,2112.05689
1.0,RESEARCH_PAPER,An Imaging Search for Post-Main-Sequence Planets of Sirius B,,https://arxiv.org/abs/2112.05234v1,https://github.com/mileslucas/sirius-b,,,Papers With Code / arXiv,2112.05234
1.0,RESEARCH_PAPER,Online Mixed-Integer Optimization in Milliseconds,,https://arxiv.org/abs/1907.02206v4,https://github.com/bstellato/mlopt,,,Papers With Code / arXiv,1907.02206
1.0,RESEARCH_PAPER,A twin-decoder structure for incompressible laminar flow reconstruction with uncertainty estimation around 2D obstacles,,https://arxiv.org/abs/2104.03619v2,https://github.com/jviquerat/twin_autoencoder,,,Papers With Code / arXiv,2104.03619
1.0,RESEARCH_PAPER,Product1M: Towards Weakly Supervised Instance-Level Product Retrieval via Cross-modal Pretraining,,https://arxiv.org/abs/2107.14572v2,https://github.com/zhanxlin/product1m,,,Papers With Code / arXiv,2107.14572
1.0,RESEARCH_PAPER,Exploiting Anti-monotonicity of Multi-label Evaluation Measures for Inducing Multi-label Rules,,http://arxiv.org/abs/1812.06833v1,https://github.com/keelm/SeCo-MLC,,,Papers With Code / arXiv,1812.06833
1.0,RESEARCH_PAPER,Efficient Discovery of Expressive Multi-label Rules using Relaxed Pruning,,https://arxiv.org/abs/1908.06874v1,https://github.com/keelm/SeCo-MLC,,,Papers With Code / arXiv,1908.06874
1.0,RESEARCH_PAPER,The R2D2 Prior for Generalized Linear Mixed Models,,https://arxiv.org/abs/2111.10718v3,https://github.com/eyanchenko/r2d2glmm,,,Papers With Code / arXiv,2111.10718
1.0,RESEARCH_PAPER,Auto-Encoding Score Distribution Regression for Action Quality Assessment,,https://arxiv.org/abs/2111.11029v2,https://github.com/InfoX-SEU/DAE-AQA,,,Papers With Code / arXiv,2111.11029
1.0,RESEARCH_PAPER,Exploiting Adapters for Cross-lingual Low-resource Speech Recognition,,https://arxiv.org/abs/2105.11905v2,https://github.com/jindongwang/transferlearning,,,Papers With Code / arXiv,2105.11905
1.0,RESEARCH_PAPER,"Rate Coding or Direct Coding: Which One is Better for Accurate, Robust, and Energy-efficient Spiking Neural Networks?",,https://arxiv.org/abs/2202.03133v2,https://github.com/intelligent-computing-lab-yale/rate-vs-direct,,,Papers With Code / arXiv,2202.03133
1.0,RESEARCH_PAPER,Narwhal and Tusk: A DAG-based Mempool and Efficient BFT Consensus,,https://arxiv.org/abs/2105.11827v4,https://github.com/asonnino/narwhal,,,Papers With Code / arXiv,2105.11827
1.0,RESEARCH_PAPER,Multi-UAV Path Planning for Wireless Data Harvesting with Deep Reinforcement Learning,,https://arxiv.org/abs/2010.12461v3,https://github.com/hbayerlein/uav_data_harvesting,,,Papers With Code / arXiv,2010.12461
1.0,RESEARCH_PAPER,Multivariate functional group sparse regression: functional predictor selection,,https://arxiv.org/abs/2107.02146v2,https://github.com/Ali-Mahzarnia/MFSGrp,,,Papers With Code / arXiv,2107.02146
1.0,RESEARCH_PAPER,DDP-GCN: Multi-Graph Convolutional Network for Spatiotemporal Traffic Forecasting,,https://arxiv.org/abs/1905.12256v3,https://github.com/snu-adsl/DDP-GCN,,,Papers With Code / arXiv,1905.12256
1.0,RESEARCH_PAPER,Inferring dark matter substructure with astrometric lensing beyond the power spectrum,,https://arxiv.org/abs/2110.01620v2,https://github.com/smsharma/neural-global-astrometry,,,Papers With Code / arXiv,2110.01620
1.0,RESEARCH_PAPER,3D Shape Reconstruction from Free-Hand Sketches,,https://arxiv.org/abs/2006.09694v2,https://github.com/samaonline/3D-Shape-Reconstruction-from-Free-Hand-Sketches,,,Papers With Code / arXiv,2006.09694
1.0,RESEARCH_PAPER,Input Selection for Bandwidth-Limited Neural Network Inference,,https://arxiv.org/abs/1906.04673v2,https://github.com/stefoe/selection-masks,,,Papers With Code / arXiv,1906.04673
1.0,RESEARCH_PAPER,On approximate data reduction for the Rural Postman Problem: Theory and experiments,,http://arxiv.org/abs/1812.10131v3,https://gitlab.com/rvb/rpp-psaks,,,Papers With Code / arXiv,1812.10131
1.0,RESEARCH_PAPER,AdaRNN: Adaptive Learning and Forecasting of Time Series,,https://arxiv.org/abs/2108.04443v2,https://github.com/jindongwang/transferlearning,,,Papers With Code / arXiv,2108.04443
1.0,RESEARCH_PAPER,AutoLabel: CLIP-based framework for Open-set Video Domain Adaptation,,https://arxiv.org/abs/2304.01110v2,https://github.com/gzaraunitn/autolabel,,,Papers With Code / arXiv,2304.01110
1.0,RESEARCH_PAPER,Respecting Time Series Properties Makes Deep Time Series Forecasting Perfect,,https://arxiv.org/abs/2207.10941v1,https://github.com/origamisl/rtnet,,,Papers With Code / arXiv,2207.10941
1.0,RESEARCH_PAPER,ArgSciChat: A Dataset for Argumentative Dialogues on Scientific Papers,,https://arxiv.org/abs/2202.06690v3,https://github.com/federicoruggeri/argscichat_project,,,Papers With Code / arXiv,2202.06690
1.0,RESEARCH_PAPER,Twitter Dataset for 2022 Russo-Ukrainian Crisis,,https://arxiv.org/abs/2203.02955v1,https://github.com/ehsanulhaq1/russo_ukraine_dataset,,,Papers With Code / arXiv,2203.02955
1.0,RESEARCH_PAPER,How Much Does Attention Actually Attend? Questioning the Importance of Attention in Pretrained Transformers,,https://arxiv.org/abs/2211.03495v1,https://github.com/schwartz-lab-nlp/papa,,,Papers With Code / arXiv,2211.03495
1.0,RESEARCH_PAPER,Semantics-Adaptive Activation Intervention for LLMs via Dynamic Steering Vectors,,https://arxiv.org/abs/2410.12299v1,https://github.com/weixuan-wang123/SADI,,,Papers With Code / arXiv,2410.12299
